track_id,feature_list
b'TRAFAAS12903CF0BE2',"[323.7873, -6.994, 122.0, 0.4998263135401019, 0.6970000000000001, 0.757]"
b'TRAFABD128F9321D41',"[200.28036, -29.691999999999997, 110.167, 0.351675722091874, 0.6829999999999999, 0.581]"
b'TRAFABO128F933DE53',"[276.45342, -6.51, 150.012, 0.4290978119935513, 0.063, 0.45299999999999996]"
b'TRAFAEO128F92E9A19',"[446.32770999999997, -5.19, 98.0, 0.6066301517291853, 0.022000000000000002, 0.207]"
b'TRAFAGF128F93184F8',"[288.20853, -8.341000000000001, 127.882, 0.3551074869408719, 0.317, 0.35100000000000003]"
b'TRAFAIB128F426E636',"[223.92118, -6.465, 84.956, 0.5864333787181634, 0.013000000000000001, 0.299]"
b'TRAFAID128F4243DAF',"[242.28526000000002, -10.481, 152.02, 0.4615584519598182, 0.11199999999999999, 0.204]"
b'TRAFAJA128F9333A92',"[295.94077000000004, -8.637, 120.954, 0.0, 0.19, 0.191]"
b'TRAFAJC128E078888B',"[82.85995, -19.368, 159.21200000000002, 0.5524133455169445, 0.302, 0.639]"
b'TRAFAKH128F9339643',"[274.46812, -10.164, 116.829, 0.3943452753722506, 0.9259999999999999, 0.7140000000000001]"
b'TRAFAKZ128F933D7B9',"[165.51138, -11.854000000000001, 177.59799999999998, 0.3385750264572123, 0.5429999999999999, 0.7240000000000001]"
b'TRAFAQY12903CA70F7',"[170.84036, -2.323, 145.18, 0.4675384440100101, 0.065, 0.215]"
b'TRAFATP128F424A9B7',"[170.23955, -9.89, 91.488, 0.3410613992194141, 0.687, 0.58]"
b'TRAFAXI128F9303F5B',"[295.1571, -11.777000000000001, 85.006, 0.3830103278372053, 0.841, 0.664]"
b'TRAFBBP128F92F6CC9',"[413.33506, -11.74, 165.294, 0.4514660603634324, 0.804, 0.82]"
b'TRAFBDA128F14592A9',"[343.40526, -12.354000000000001, 78.666, 0.0, 0.6829999999999999, 0.588]"
b'TRAFBDW128F932C0DA',"[188.49913999999998, -5.477, 85.94, 0.30878765630404553, 0.32299999999999995, 0.462]"
b'TRAFBGP128F1451DFF',"[257.20117999999997, -7.8839999999999995, 101.663, 0.3835242473277272, 0.38799999999999996, 0.455]"
b'TRAFBIO128F930138A',"[107.28443999999999, -15.404000000000002, 79.042, 0.36438492446826576, 0.634, 0.716]"
b'TRAFBMB128F424FAA4',"[228.49261, -18.086, 110.67399999999999, 0.526846925183824, 0.718, 0.6859999999999999]"
b'TRAFBML128F93163FB',"[207.17668999999998, -6.186, 189.825, 0.4178190905146764, 0.535, 0.496]"
b'TRAFBPN128F428B8CF',"[259.52608, -16.765, 140.056, 0.3646299080219927, 0.418, 0.491]"
b'TRAFBSU12903D11AEC',"[226.66404, -13.397, 84.72, 0.3516797712222428, 0.34, 0.075]"
b'TRAFBVU128F426B3F6',"[317.36118, -4.061, 112.277, 0.5996026426495992, 0.035, 0.162]"
b'TRAFBXW128E0787291',"[244.87138, -10.815, 120.521, 0.3412599123452491, 0.745, 0.5670000000000001]"
b'TRAFBYD128F424ECD2',"[318.45832, -11.58, 71.533, 0.3333034182734665, 0.552, 0.435]"
b'TRAFCHV12903C9D7A4',"[105.42975, -17.13, 101.624, 0.0, 0.763, 0.638]"
b'TRAFCMW128F933E808',"[228.0224, -6.827999999999999, 118.796, 0.2400984057529611, 0.33399999999999996, 0.324]"
b'TRAFCPP128F426EC01',"[156.42077, -20.174, 136.821, 0.3606442270158989, 0.15, 0.309]"
b'TRAFCVI128C7196BE6',"[237.45261000000002, -13.485999999999999, 158.57, 0.5029746364184818, 0.542, 0.521]"
b'TRAFCWJ128F42515AE',"[271.22893, -10.913, 80.86399999999999, 0.4010984647697447, 0.731, 0.62]"
b'TRAFCZM128F931AD24',"[371.64363, -8.559, 93.33, 0.4223640076180952, 0.649, 0.525]"
b'TRAFDBU128F93095F8',"[211.17342000000002, -8.328, 102.009, 0.4209454860338134, 0.518, 0.5770000000000001]"
b'TRAFDFA128F932C065',"[224.28689, -3.963, 130.136, 0.5228223420557581, 0.696, 0.47700000000000004]"
b'TRAFDFD128F14B07AB',"[149.18485, -7.848, 120.18299999999999, 0.3128277665798783, 0.7070000000000001, 0.682]"
b'TRAFDJI128F427274E',"[153.93913999999998, -5.745, 186.128, 0.335469461590953, 0.74, 0.504]"
b'TRAFDPK128F930F2A3',"[126.87628000000001, -6.962000000000001, 173.22099999999998, 0.0, 0.001, 0.182]"
b'TRAFDQJ12903CA09B9',"[209.97179, -7.093999999999999, 93.265, 0.13846159635606398, 0.752, 0.804]"
b'TRAFDQM128F9337218',"[206.18403999999998, -5.851, 128.399, 0.3282365836777532, 0.024, 0.299]"
b'TRAFDRG128F42797B6',"[329.37751000000003, -5.626, 150.077, 0.5829215764506247, 0.264, 0.413]"
b'TRAFDXV12903D085CF',"[167.6273, -14.904000000000002, 123.094, 0.4035882376501007, 0.018000000000000002, 0.40700000000000003]"
b'TRAFEEO12903CFEC87',"[409.96526, -2.93, 116.49, 0.4165293996373233, 0.043, 0.256]"
b'TRAFEJT128F4252BF1',"[130.92526, -13.390999999999998, 93.119, 0.44153787847665293, 0.083, 0.33]"
b'TRAFELG128F427C373',"[184.37179, -3.6630000000000003, 130.12, 0.2914518212369364, 0.518, 0.46]"
b'TRAFEOY128F4259E97',"[189.07383000000002, -8.885, 90.03299999999999, 0.36735534360917693, 0.491, 0.5489999999999999]"
b'TRAFEPC128F4237505',"[330.26567, -7.294, 133.155, 0.5800131829395042, 0.7140000000000001, 0.716]"
b'TRAFEUS128F4258E64',"[220.05506, -25.585, 0.0, 0.3530340557754057, 0.435, 0.6779999999999999]"
b'TRAFEZF128F426C497',"[260.33587, -3.693, 140.02700000000002, 0.779968004597178, 0.10300000000000001, 0.433]"
b'TRAFFCC128F9348D0D',"[171.2322, -11.100999999999999, 114.045, 0.3099016828429698, 0.762, 0.662]"
b'TRAFFDW12903CE53B6',"[269.322, -9.041, 140.04399999999998, 0.4159376408281591, 0.6729999999999999, 0.593]"
b'TRAFFEE12903CC04B4',"[180.37506000000002, -16.067, 60.50899999999999, 0.28240219935191896, 0.018000000000000002, 0.484]"
b'TRAFFEM128F42A2223',"[154.38322, -19.750999999999998, 98.509, 0.4358082848637359, 0.084, 0.49200000000000005]"
b'TRAFFEQ12903CF4356',"[128.83546, -8.966000000000001, 139.972, 0.465499679120413, 0.611, 0.7120000000000001]"
b'TRAFFIW128F4236391',"[168.12363, -14.058, 94.994, 0.29911257953883963, 0.61, 0.638]"
b'TRAFFKV12903CE29B5',"[234.68363, -14.213, 102.605, 0.301246881415998, 0.132, 0.354]"
b'TRAFFPR128F421A35F',"[184.05832, -6.547000000000001, 131.121, 0.5243789875148084, 0.44, 0.46799999999999997]"
b'TRAFFRG128F421BD23',"[282.85342, -7.341, 125.958, 0.7551499130578622, 0.57, 0.575]"
b'TRAFFSE128F429FB8D',"[178.75546, -21.858, 163.083, 0.35102262079534835, 0.499, 0.5589999999999999]"
b'TRAFGCY128F4246B9C',"[310.20363, -12.634, 115.919, 0.0, 0.5820000000000001, 0.57]"
b'TRAFGKU128F42889EF',"[247.71873, -8.64, 80.99600000000001, 0.4007052271505884, 0.096, 0.434]"
b'TRAFGMJ128F930F532',"[241.97179, -9.295, 171.329, 0.4485938026117837, 0.595, 0.648]"
b'TRAFGPC128F9310D55',"[114.02403999999999, -8.502, 75.889, 0.2933211251884678, 0.043, 0.544]"
b'TRAFGTJ128F42802B8',"[165.53751, -11.126, 101.272, 0.33164243923344205, 0.778, 0.596]"
b'TRAFGYR128F930F410',"[231.94077000000001, -14.1, 140.019, 0.3150656045394659, 0.21600000000000003, 0.311]"
b'TRAFHBH128F42970EF',"[291.83955, -14.199000000000002, 82.73299999999999, 0.14468466090957882, 0.353, 0.248]"
b'TRAFHBM128F92EE7B0',"[74.68363000000001, -3.5989999999999998, 104.805, 0.4072397164458532, 0.0, 0.099]"
b'TRAFHHN128F9317216',"[194.45506, -4.533, 84.461, 0.3394049885161382, 0.133, 0.17]"
b'TRAFHJI128F9302CFF',"[187.24526, -5.73, 109.072, 0.5204895709802003, 0.466, 0.395]"
b'TRAFHKA128F429F7C0',"[162.87302, -16.055, 174.609, 0.3267503339737977, 0.085, 0.6509999999999999]"
b'TRAFHRS128F14599C0',"[280.00608, -9.429, 99.059, 0.4707003896136102, 0.485, 0.493]"
b'TRAFHWP128F9333343',"[262.24281, -8.285, 130.513, 0.4132546934589079, 0.423, 0.53]"
b'TRAFHYI128F92F87BB',"[419.68280999999996, -5.251, 93.92399999999999, 0.40864682737660296, 0.34299999999999997, 0.47600000000000003]"
b'TRAFIBB128F4242351',"[211.9571, -11.331, 120.583, 0.4308976087151808, 0.418, 0.364]"
b'TRAFIBT128F92FA8DE',"[244.27057000000002, -16.375, 162.984, 0.2386963500981182, 0.529, 1.0]"
b'TRAFICE128F4294E27',"[46.86322, -17.532, 111.006, 0.2996562255076095, 0.302, 0.45]"
b'TRAFIDH128F4275C0D',"[255.00689, -10.790999999999999, 170.702, 0.08016693866425, 0.627, 0.639]"
b'TRAFIGU12903CC70C2',"[214.09913999999998, -4.678, 113.96600000000001, 0.5128121029400006, 0.10800000000000001, 0.275]"
b'TRAFIHK12903CBDFF1',"[233.66485, -11.104000000000001, 160.05200000000002, 0.4851982631437949, 0.35200000000000004, 0.44]"
b'TRAFIKF128F92FD338',"[161.74975, -9.23, 110.603, 0.3513450770925733, 0.256, 0.397]"
b'TRAFINB128F426E2F1',"[250.72281, -22.088, 158.982, 0.281396284444565, 0.777, 0.664]"
b'TRAFIPS128F428AF8E',"[109.16526, -19.736, 63.333999999999996, 0.4367690697090689, 0.914, 0.772]"
b'TRAFIQB128F423DCBA',"[215.43138, -12.067, 157.532, 0.3989088977214786, 0.6609999999999999, 0.41700000000000004]"
b'TRAFISG128F4263F8A',"[116.4273, -9.873, 130.815, 0.3264296677422378, 0.767, 0.8370000000000001]"
b'TRAFITO12903D0D16A',"[294.05995, -14.467, 150.782, 0.2979492662186256, 0.858, 0.695]"
b'TRAFJBM128F9307AA0',"[401.97179, -7.121, 132.188, 0.3131716019482552, 0.313, 0.254]"
b'TRAFJIW128E078E1DE',"[235.10159, -6.617999999999999, 94.993, 1.0059419659547393, 0.748, 0.617]"
b'TRAFJJJ128E078E0B8',"[283.24526000000003, -9.805, 126.007, 0.5204121100542216, 0.568, 0.47700000000000004]"
b'TRAFJKG128F9332800',"[1054.37995, -11.905999999999999, 246.5, 0.33504177703727017, 1.0, 0.825]"
b'TRAFJQT12903CAA19E',"[31.42485, -12.482999999999999, 123.709, 0.0, 0.0, 0.0]"
b'TRAFJRD128F4288F65',"[207.20281, -14.799000000000001, 154.60299999999998, 0.5384911275040679, 0.725, 0.529]"
b'TRAFJRJ128F932EC8C',"[211.74812000000003, -5.184, 216.196, 0.34440544457021643, 0.595, 0.48100000000000004]"
b'TRAFJUG128F92C77B1',"[279.74485, -9.027000000000001, 172.35, 0.3730007395759258, 0.461, 0.44799999999999995]"
b'TRAFJUT128F42358BC',"[133.82485, -8.06, 120.663, 0.5465451619554416, 0.5760000000000001, 0.37]"
b'TRAFJUW128F427A988',"[267.67627999999996, -10.96, 176.34900000000002, 0.3975943241058609, 0.583, 0.326]"
b'TRAFJVH128F42BC25E',"[247.562, -6.57, 106.435, 0.4133939112875, 0.062, 0.19399999999999998]"
b'TRAFJVI128F428FA50',"[192.20853, -7.0120000000000005, 141.681, 0.2908353640317867, 0.645, 0.478]"
b'TRAFJVT128F4235E2B',"[239.67302, -7.345, 151.869, 0.4548483687641747, 0.53, 0.489]"
b'TRAFJXD128F931D0C4',"[166.42567, -8.107000000000001, 117.368, 0.40502545533073997, 0.32, 0.469]"
b'TRAFJYB128F9311212',"[259.63057000000003, -7.295, 130.09799999999998, 0.5608197692618571, 0.0, 0.0]"
b'TRAFKBW128F428C4E6',"[229.40689, -9.793, 130.82299999999998, 0.0, 0.78, 0.757]"
b'TRAFKDF12903D09556',"[156.29016000000001, -9.322000000000001, 108.417, 0.3957912737738861, 0.109, 0.597]"
b'TRAFKDG12903CAB85C',"[277.10649, -7.077000000000001, 116.992, 0.2227941249810687, 0.565, 0.528]"
b'TRAFKDY128F932079B',"[749.81832, -16.889, 117.985, 0.0, 0.061, 0.084]"
b'TRAFKFP128F93366A1',"[264.25424, -9.109, 90.055, 0.37456025292704015, 0.17300000000000001, 0.23600000000000002]"
b'TRAFKHA12903CF0E89',"[437.9424, -6.042000000000001, 123.994, 0.4060625503033698, 0.256, 0.138]"
b'TRAFKII128F1487F99',"[338.02404, -9.992, 77.352, 0.29725838406265936, 0.012, 0.15]"
b'TRAFKKS128F92E3F23',"[199.28771, -3.353, 141.749, 0.44194516051412097, 0.392, 0.474]"
b'TRAFKLJ128F9331BE6',"[395.28444, -5.2989999999999995, 127.98100000000001, 0.3493144074839537, 0.28800000000000003, 0.43700000000000006]"
b'TRAFKLP128F423A724',"[308.53179, -6.359, 81.828, 0.14468466090957882, 0.39799999999999996, 0.41700000000000004]"
b'TRAFKMJ128F14661D8',"[277.81179, -4.092, 136.27100000000002, 0.407373149287228, 0.311, 0.37200000000000005]"
b'TRAFKPI128EF357763',"[204.14649, -8.755, 121.945, 0.2860075179415917, 0.716, 0.7]"
b'TRAFKRE128F932002B',"[227.70892999999998, -8.901, 87.95299999999999, 0.5264582234639895, 0.366, 0.595]"
b'TRAFKRN128F4215CC8',"[227.94404, -10.242, 84.001, 0.38065635952956267, 0.708, 0.7609999999999999]"
b'TRAFKSA128F930F4FA',"[246.07302, -8.15, 179.831, 0.3295433224879956, 0.0, 0.0]"
b'TRAFKTU128F4234726',"[341.75955, -10.537, 120.73100000000001, 0.3258459451753698, 0.237, 0.37]"
b'TRAFKUS128F92D28DC',"[184.0322, -5.074, 120.038, 0.1489854809922737, 0.789, 0.693]"
b'TRAFLAR128F427FE8D',"[225.74975, -15.892999999999999, 110.598, 0.3586856662337679, 0.004, 0.18100000000000002]"
b'TRAFLDX128F92DE085',"[201.92608, -14.360999999999999, 144.232, 0.4238084435369767, 0.519, 0.7609999999999999]"
b'TRAFLFY128F92C637A',"[199.05261000000002, -22.272, 86.463, 0.3942826211445711, 0.665, 0.605]"
b'TRAFLGM128F9358F47',"[175.72526000000002, -11.556, 109.84700000000001, 0.35766344769019204, 0.392, 0.419]"
b'TRAFLMU128F4274A4D',"[274.78159, -5.957999999999999, 92.99799999999999, 0.5344297136566577, 0.46299999999999997, 0.401]"
b'TRAFLNZ128F92FE8CB',"[363.20608, -12.935, 85.551, 0.0, 0.626, 0.556]"
b'TRAFLYF128F1477D12',"[165.25016000000002, -12.325, 121.375, 0.3135007553703385, 0.13699999999999998, 0.44299999999999995]"
b'TRAFLYL128F932DB93',"[1598.1971, -7.638, 74.384, 0.4438756763435501, 0.152, 0.0]"
b'TRAFLZY128F148959F',"[184.00608, -2.895, 127.15, 0.7660761644197827, 0.239, 0.32299999999999995]"
b'TRAFMAA12903CF56C6',"[338.12852999999996, -13.422, 84.895, 0.3167245506978163, 0.0, 0.063]"
b'TRAFMDA128F4224347',"[196.88443999999998, -18.338, 158.767, 0.35303574014515915, 0.7659999999999999, 0.8109999999999999]"
b'TRAFMEJ128F4284652',"[12.12036, -17.425, 137.537, 0.4370505575231345, 0.109, 0.345]"
b'TRAFMES128F930AB06',"[184.18893, -4.665, 81.767, 0.34919221761645924, 0.428, 0.07400000000000001]"
b'TRAFMGJ128F4262151',"[3.9962800000000005, -34.033, 0.0, 0.3605835821516753, 0.013000000000000001, 0.255]"
b'TRAFMHB12903CF4F12',"[201.74322, -14.173, 111.428, 0.4179822750090275, 0.861, 0.818]"
b'TRAFMHY128F92FDDBF',"[90.90567, -9.505, 108.445, 0.4584394682388324, 0.648, 0.524]"
b'TRAFMIA128F92E2B2B',"[210.54648999999998, -12.26, 130.325, 0.6077927514628412, 0.171, 0.23800000000000002]"
b'TRAFMIO12903CAF172',"[191.97342, -18.025, 182.87900000000002, 0.3163540008222974, 0.0, 0.0]"
b'TRAFMME128F932B4D5',"[140.40771, -4.459, 207.97400000000002, 0.5004591506589332, 0.0, 0.242]"
b'TRAFMNM128F4251008',"[197.22404, -23.549, 176.27900000000002, 0.3690768705489907, 0.0, 0.0]"
b'TRAFMPX128F4246C49',"[219.81995, -3.67, 91.01100000000001, 0.5831470220911679, 0.615, 0.611]"
b'TRAFMQA12903CDA8D3',"[250.67057000000003, -3.8089999999999997, 127.891, 0.2755932754375726, 0.478, 0.648]"
b'TRAFMZT12903CBAE53',"[243.25179, -4.4030000000000005, 89.925, 0.43266935290740416, 0.828, 0.621]"
b'TRAFNAH128F42A400D',"[227.36934, -15.712, 103.62100000000001, 0.3456102035553218, 0.013000000000000001, 0.304]"
b'TRAFNBM128F92F4F88',"[197.72036, -12.745, 120.13799999999999, 0.0, 0.335, 0.48]"
b'TRAFNEI128F1458CAA',"[281.52117999999996, -13.357999999999999, 201.00599999999997, 0.3636756770511417, 0.223, 0.285]"
b'TRAFNGR12903CE3ACF',"[130.19383, -9.333, 120.066, 0.0, 0.6679999999999999, 0.613]"
b'TRAFNJM128F933D6DB',"[183.58812, -2.713, 142.895, 0.3389928026035713, 0.374, 0.324]"
b'TRAFNMJ128F92D15D8',"[148.24444, -15.354000000000001, 108.12799999999999, 0.44866907394031896, 0.48700000000000004, 0.449]"
b'TRAFNNT128F92E4E81',"[277.7073, -8.498, 100.095, 0.4006243086916363, 0.638, 0.49]"
b'TRAFNPA128EF34E7A7',"[194.45506, -5.729, 89.001, 0.3738328943653639, 0.031, 0.652]"
b'TRAFNVQ12903CE7322',"[349.51791000000003, -17.081, 149.567, 0.3400800143022967, 0.47700000000000004, 0.49]"
b'TRAFNVU128F932361A',"[175.25506000000001, -17.186, 84.89399999999999, 0.4165039463700261, 0.5589999999999999, 0.47100000000000003]"
b'TRAFNWS128F931A45D',"[271.85587000000004, -13.982999999999999, 74.392, 0.3721798778574063, 0.6920000000000001, 0.7140000000000001]"
b'TRAFOHK128F425F232',"[269.81832, -8.525, 120.859, 0.3645566762673935, 0.385, 0.478]"
b'TRAFOKY128F4276D91',"[120.86811999999999, -6.72, 170.081, 0.4695138996962497, 0.45899999999999996, 0.396]"
b'TRAFOKY128F92ED751',"[229.45914, -3.8, 82.28200000000001, 0.5307720852414254, 0.8109999999999999, 0.784]"
b'TRAFONO128F4248100',"[255.21587000000002, -6.778, 138.378, 0.4394389955271936, 0.757, 0.794]"
b'TRAFOTS128F42255A6',"[155.03628, -6.611000000000001, 99.90100000000001, 0.30571905984485964, 0.569, 0.51]"
b'TRAFOZW128F92F1594',"[169.58649, -4.333, 148.012, 0.3404974164956164, 0.585, 0.518]"
b'TRAFPAY128F146B23B',"[259.05587, -8.977, 126.46, 0.4204126175996197, 0.20199999999999999, 0.5329999999999999]"
b'TRAFPDD128F92FBBA6',"[276.79302, -22.645, 138.83, 0.3936221717319932, 0.527, 0.6970000000000001]"
b'TRAFPFW128F423B0A6',"[385.2273, -6.965, 94.005, 0.3957935459099355, 0.06, 0.273]"
b'TRAFPGA12903CE1F1C',"[1037.68771, -11.368, 147.347, 0.0, 0.623, 0.53]"
b'TRAFPHE128F4267123',"[99.3171, -20.575, 204.06400000000002, 0.830356766356765, 0.395, 0.341]"
b'TRAFPIX128F42369C3',"[348.02893, -8.963, 92.012, 0.240551990468017, 0.0, 0.11800000000000001]"
b'TRAFPLF12903CD8AE1',"[53.315459999999995, -23.155, 79.685, 0.3990420814324048, 0.21, 0.433]"
b'TRAFPPX128F92DD3E1',"[189.43955, -9.215, 118.66, 0.2515999237274326, 0.414, 0.524]"
b'TRAFPQG128E07870D6',"[186.5922, -15.45, 159.502, 0.40662621742203997, 0.611, 0.53]"
b'TRAFPST128F932BBE0',"[49.94567, -2.182, 174.865, 0.2800618575440023, 0.467, 0.266]"
b'TRAFQAJ128F429458C',"[212.32281, -11.51, 174.437, 0.3846110839616365, 0.615, 0.596]"
b'TRAFQBZ128F93440E2',"[87.11791, -6.0760000000000005, 116.837, 0.36103455642998333, 0.568, 0.531]"
b'TRAFQCJ128F4244503',"[161.80200000000002, -12.011, 115.93700000000001, 0.0, 0.442, 0.509]"
b'TRAFQEF128F93561A7',"[258.19383, -5.319, 180.327, 0.36819602813710295, 0.8859999999999999, 0.6679999999999999]"
b'TRAFQEG128F92FC332',"[250.85342000000003, -12.439, 168.935, 0.41136413214629225, 0.48100000000000004, 0.5329999999999999]"
b'TRAFQFD128F9343706',"[152.65913999999998, -3.478, 181.748, 0.3766886310220993, 0.508, 0.563]"
b'TRAFQFM128E078EC97',"[289.30567, -2.9730000000000003, 174.69, 0.8048304278312782, 0.507, 0.507]"
b'TRAFQIV12903CFC000',"[232.38485, -5.631, 85.32600000000001, 0.4185121703637773, 0.071, 0.39299999999999996]"
b'TRAFQJK128F92F5EBE',"[237.97506, -12.008, 86.006, 0.4251262082120833, 0.632, 0.603]"
b'TRAFQJT12903CF4891',"[181.62893, -14.808, 96.22, 0.4675520207316884, 0.002, 0.061]"
b'TRAFQKX128F9347448',"[106.60526000000002, -9.104, 93.594, 0.4213882649533853, 0.027999999999999997, 0.626]"
b'TRAFQMD128F92D4950',"[257.95873, -11.401, 124.48700000000001, 0.0, 0.0, 0.0]"
b'TRAFQOF128F933E3BA',"[558.28853, -8.078, 130.019, 0.27392333863599866, 0.6970000000000001, 0.46299999999999997]"
b'TRAFQQM128F92E2FD0',"[114.93831999999999, -8.667, 164.52, 0.3191196017893604, 0.49700000000000005, 0.535]"
b'TRAFQVV128F4260033',"[229.01506, -4.774, 87.899, 0.5162343840837891, 0.49200000000000005, 0.389]"
b'TRAFRBN128F93095F4',"[241.68444, -8.948, 140.025, 0.4209454860338134, 0.32799999999999996, 0.35700000000000004]"
b'TRAFRCH12903CEA22D',"[153.33831999999998, -5.92, 133.986, 0.40172368550367865, 0.258, 0.319]"
b'TRAFRDS12903CC0C66',"[266.00444, -8.147, 119.99600000000001, 0.334555145560526, 0.33899999999999997, 0.51]"
b'TRAFRFF128F931DCEF',"[307.51302000000004, -17.83, 164.69799999999998, 0.0, 0.42100000000000004, 0.531]"
b'TRAFRFF128F9345B75',"[251.76771000000002, -8.592, 165.97099999999998, 0.3798681099425644, 0.996, 0.78]"
b'TRAFRJH128E0781C5B',"[159.11138, -20.142, 98.823, 0.4249530841125117, 0.687, 0.669]"
b'TRAFRKR128F427D6E6',"[241.03137999999998, -6.297000000000001, 96.98899999999999, 0.3978037072519501, 0.028999999999999998, 0.154]"
b'TRAFRKU128F933CE16',"[404.58404, -8.087, 119.713, 0.5364000107927084, 0.41700000000000004, 0.544]"
b'TRAFRLV128F4267ADF',"[226.06322000000003, -14.977, 135.951, 0.3825930008756608, 0.462, 0.355]"
b'TRAFRQY128F93186FB',"[238.94159, -3.3939999999999997, 139.977, 0.4142756816409491, 0.589, 0.5720000000000001]"
b'TRAFRTX128F93426B7',"[383.29424, -12.338, 147.83, 0.543954417055839, 0.45899999999999996, 0.11199999999999999]"
b'TRAFRVU128F42649A6',"[222.30159, -7.3, 161.45600000000002, 0.4512192368908362, 0.389, 0.40299999999999997]"
b'TRAFRWD12903CC4A88',"[308.92363, -18.105, 60.757, 0.5031516059846183, 0.397, 0.521]"
b'TRAFRYJ128F92E638B',"[441.96525999999994, -6.962000000000001, 133.903, 0.5984585009824434, 0.593, 0.562]"
b'TRAFSAO128F92EFA4B',"[342.20363, -9.573, 92.742, 0.4293535149993515, 0.12300000000000001, 0.556]"
b'TRAFSAP128E0780ECF',"[234.762, -12.455, 205.245, 0.4413665853426332, 0.9009999999999999, 0.6920000000000001]"
b'TRAFSGJ12903CAA742',"[181.08036, -26.997, 142.398, 0.3136477711071569, 0.569, 0.54]"
b'TRAFSGL128F42ADA3E',"[287.99955, -16.372, 126.986, 0.5507620846559074, 0.726, 0.7809999999999999]"
b'TRAFSIP128F9301AE9',"[142.52363, -10.595999999999998, 229.808, 0.5485336545339214, 0.354, 0.287]"
b'TRAFSKF128F145CC8C',"[148.74077, -7.551, 98.681, 0.3208501295544305, 0.64, 0.727]"
b'TRAFSLJ128F14913B0',"[163.39546, -20.524, 128.601, 0.3257178029642499, 0.884, 0.581]"
b'TRAFSQP128F424C04F',"[128.93995, -16.683, 206.454, 0.2777899672070514, 0.41100000000000003, 0.501]"
b'TRAFSSU128EF344074',"[416.44363, -17.518, 147.055, 0.3796711247498673, 0.5870000000000001, 0.66]"
b'TRAFTAM128F4294843',"[276.03546, -2.98, 95.684, 0.5577556747785098, 0.6809999999999999, 0.359]"
b'TRAFTCT128F425A900',"[184.55465, -8.7, 86.971, 0.5074642431149818, 0.046, 0.336]"
b'TRAFTDN128F427C29D',"[381.17832000000004, -6.36, 134.5, 0.5357631577199824, 0.455, 0.528]"
b'TRAFTDZ128F42355ED',"[207.93424, -12.407, 115.449, 0.27775367234636034, 0.344, 0.564]"
b'TRAFTFF128F930F77C',"[265.61261, -5.145, 153.211, 0.38407978443986013, 0.057999999999999996, 0.158]"
b'TRAFTJB128F931919E',"[201.9522, -13.214, 138.213, 0.343389814614625, 0.29, 0.575]"
b'TRAFTMA128F933A3D7',"[273.78893, -10.27, 193.575, 0.5217266477912379, 0.285, 0.27]"
b'TRAFTOE12903CF3F5E',"[115.25178999999999, -14.562000000000001, 59.983000000000004, 0.3942896621203247, 0.16, 0.43799999999999994]"
b'TRAFTPO128F9313CF8',"[310.59546, -10.091000000000001, 153.086, 0.3721798778574063, 0.818, 0.508]"
b'TRAFTRX128F422D182',"[162.69016000000002, -4.3469999999999995, 98.085, 0.3228143844279657, 0.597, 0.49700000000000005]"
b'TRAFTRY128F9329C26',"[211.87873, -4.309, 152.457, 0.4763891088258562, 0.535, 0.674]"
b'TRAFTVR128F14775A1',"[273.18812, -9.722000000000001, 95.986, 0.3609609597234233, 0.377, 0.385]"
b'TRAFUAM128F423640A',"[223.11137999999997, -7.242000000000001, 94.18, 0.3714498248663536, 0.826, 0.718]"
